  8     43       96           -67062.36696      -61057.44791    0.259529E-05    0.270343E-07
  8     44       96           -67062.37934      -61057.46030    0.290551E-05    0.302657E-07
  8     45       48           -67062.35793      -61057.43889    0.119519E-05    0.248999E-07
  8     46       96           -67062.36611      -61057.44706    0.257526E-05    0.268257E-07
  8     47      192           -67062.37410      -61057.45505    0.553987E-05    0.288535E-07
  8     48      192           -67062.38632      -61057.46728    0.619284E-05    0.322544E-07
  8     49      192           -67062.36835      -61057.44931    0.525707E-05    0.273805E-07
  8     50       48           -67062.36430      -61057.44526    0.126666E-05    0.263888E-07
  8     51       96           -67062.35851      -61057.43946    0.240291E-05    0.250303E-07
  8     52      192           -67062.41745      -61057.49840    0.822442E-05    0.428355E-07
  8     53      192           -67062.39766      -61057.47861    0.686709E-05    0.357661E-07
  8     54      192           -67062.42900      -61057.50995    0.913758E-05    0.475916E-07
  8     55       48           -67062.40622      -61057.48718    0.185617E-05    0.386702E-07
  8     56      192           -67062.41988      -61057.50083    0.840871E-05    0.437954E-07
  8     57      192           -67062.41906      -61057.50001    0.834640E-05    0.434708E-07
  8     58       96           -67062.42897      -61057.50992    0.456771E-05    0.475803E-07
  8     59      192           -67062.42367      -61057.50463    0.870494E-05    0.453382E-07
  8     60      192           -67062.43777      -61057.51873    0.989891E-05    0.515568E-07
  8     61      192           -67062.40146      -61057.48241    0.710914E-05    0.370268E-07
  8     62      192           -67062.43244      -61057.51340    0.942935E-05    0.491112E-07
  8     63      192           -67062.44145      -61057.52241    0.102365E-04    0.533152E-07
  8     64      192           -67062.39707      -61057.47802    0.683020E-05    0.355739E-07
  8     65       96           -67062.40749      -61057.48844    0.375529E-05    0.391176E-07
  8     66      192           -67062.42128      -61057.50223    0.851702E-05    0.443595E-07
  8     67      192           -67062.40120      -61057.48216    0.709244E-05    0.369398E-07
  8     68       96           -67062.35701      -61057.43796    0.237030E-05    0.246906E-07
  8     69       96           -67062.35604      -61057.43699    0.234943E-05    0.244732E-07
  8     70      192           -67062.37643      -61057.45738    0.565864E-05    0.294721E-07
  8     71       96           -67062.37170      -61057.45265    0.270997E-05    0.282288E-07
  8     72       96           -67062.39875      -61057.47971    0.346796E-05    0.361246E-07
  8     73      192           -67062.40666      -61057.48761    0.745411E-05    0.388235E-07
  8     74       96           -67062.41114      -61057.49210    0.388256E-05    0.404433E-07
  8     75       96           -67062.42871      -61057.50967    0.455702E-05    0.474690E-07
  8     76       24           -67062.40570      -61057.48665    0.923645E-06    0.384852E-07
  8     77       96           -67062.36628      -61057.44724    0.257942E-05    0.268690E-07
  8     78       96           -67062.36486      -61057.44582    0.254629E-05    0.265239E-07
  8     79       48           -67062.36441      -61057.44536    0.126789E-05    0.264143E-07
  8     80      192           -67062.39150      -61057.47246    0.649223E-05    0.338137E-07
  8     81      192           -67062.37530      -61057.45625    0.560070E-05    0.291703E-07
